timestamp,sensor_temp,setpoint,gas_flow,air_flow,furnace_load,ambient_temp,gas_pressure,energy_consumption
2026-01-04 22:03:00,780.016,779.27,48.962,67.895,443.805,21.577,4.819,207.551
2026-01-04 22:03:20,779.642,779.27,45.829,71.614,421.858,21.182,5.061,205.796
2026-01-04 22:03:40,779.915,779.27,46.744,70.153,456.558,20.298,5.029,207.113
2026-01-04 22:04:00,779.578,779.27,48.666,74.049,396.421,20.739,4.899,208.32
2026-01-04 22:04:20,779.467,779.27,43.498,72.171,428.394,20.224,4.966,190.313
2026-01-04 22:04:40,779.386,779.28,47.853,70.87,455.93,20.351,4.905,208.135
2026-01-04 22:05:00,779.424,779.28,54.638,72.302,458.996,21.029,5.119,245.253
2026-01-04 22:05:20,779.271,779.28,58.056,76.258,511.677,20.151,4.836,249.48
2026-01-04 22:05:40,779.183,779.28,49.123,73.69,507.478,20.459,4.893,213.854
2026-01-04 22:06:00,779.228,779.28,46.572,71.334,468.955,20.085,4.934,202.887
2026-01-04 22:06:20,779.464,779.29,49.802,68.197,392.443,21.118,5.009,219.277
2026-01-04 22:06:40,779.914,779.29,50.174,73.311,374.613,20.502,5.056,222.856
2026-01-04 22:07:00,779.911,779.29,51.535,74.642,446.909,19.385,5.045,229.791
2026-01-04 22:07:20,780.287,779.29,45.379,69.498,433.231,21.691,5.012,202.398
2026-01-04 22:07:40,780.631,779.29,48.807,74.402,444.278,21.314,4.822,209.389
2026-01-04 22:08:00,780.111,779.3,48.214,70.871,543.977,19.493,4.911,209.205
2026-01-04 22:08:20,779.953,779.3,48.348,72.517,443.741,21.139,5.001,214.303
2026-01-04 22:08:40,779.954,779.3,49.572,74.447,432.213,21.608,5.01,218.012
2026-01-04 22:09:00,779.868,779.3,51.413,75.223,471.091,20.578,4.902,221.321
2026-01-04 22:09:20,779.951,779.3,44.932,67.244,447.947,20.775,4.921,195.663
2026-01-04 22:09:40,779.898,779.31,49.789,72.904,498.306,20.491,4.94,218.873
2026-01-04 22:10:00,779.805,779.31,46.931,71.199,482.59,20.99,5.077,210.823
2026-01-04 22:10:20,779.178,779.31,55.805,74.749,555.058,21.294,4.972,244.354
2026-01-04 22:10:40,779.063,779.31,52.077,73.854,458.619,19.955,4.878,224.064
2026-01-04 22:11:00,779.175,779.31,53.797,75.892,558.756,20.242,4.894,236.667
2026-01-04 22:11:20,779.406,779.32,48.359,71.876,503.383,20.723,4.954,214.095
2026-01-04 22:11:40,779.681,779.32,51.452,71.445,495.969,20.844,4.846,223.415
2026-01-04 22:12:00,780.015,779.32,47.462,72.686,382.74,20.898,4.877,203.804
2026-01-04 22:12:20,779.965,779.32,48.028,68.467,376.076,20.534,4.979,210.147
2026-01-04 22:12:40,779.899,779.32,48.369,69.357,400.021,20.117,4.973,212.296
2026-01-04 22:13:00,779.903,779.32,49.304,73.787,482.21,21.233,5.074,220.701
2026-01-04 22:13:20,779.857,779.33,52.767,72.999,506.675,19.905,4.881,228.465
2026-01-04 22:13:40,780.232,779.33,51.058,69.866,496.928,20.339,4.973,226.575
2026-01-04 22:14:00,780.423,779.33,49.633,71.731,474.715,20.641,5.08,221.434
2026-01-04 22:14:20,780.143,779.33,46.572,69.003,513.81,20.918,5.042,208.487
2026-01-04 22:14:40,779.814,779.33,48.0,70.641,527.057,20.448,5.089,215.492
2026-01-04 22:15:00,779.546,779.34,51.275,75.04,459.584,21.071,4.832,218.395
2026-01-04 22:15:20,779.153,779.34,48.086,72.384,498.732,21.365,5.011,213.333
2026-01-04 22:15:40,778.857,779.34,51.039,74.025,491.052,20.237,4.857,217.525
2026-01-04 22:16:00,778.668,779.34,53.508,74.792,510.218,20.842,5.153,240.224
2026-01-04 22:16:20,778.721,779.34,52.948,76.774,488.84,20.751,5.035,234.715
2026-01-04 22:16:40,778.819,779.35,48.336,69.166,486.15,20.395,5.02,216.2
2026-01-04 22:17:00,779.2,779.35,48.024,69.526,447.241,19.452,4.902,207.383
2026-01-04 22:17:20,778.313,779.35,48.178,72.348,483.867,20.805,4.984,212.246
2026-01-04 22:17:40,778.362,779.35,48.47,68.7,459.504,20.867,4.993,216.739
2026-01-04 22:18:00,778.614,779.35,48.877,71.666,426.867,21.237,4.903,212.743
2026-01-04 22:18:20,778.876,779.36,49.771,70.698,488.658,20.38,4.961,216.385
2026-01-04 22:18:40,779.223,779.36,51.069,71.047,429.335,20.177,4.75,213.134
2026-01-04 22:19:00,779.526,779.36,55.304,73.601,473.603,20.025,5.107,248.874
2026-01-04 22:19:20,779.735,779.36,48.526,72.203,459.25,18.771,5.001,215.763
2026-01-04 22:19:40,779.814,779.36,48.498,71.62,450.626,20.323,4.915,209.744
2026-01-04 22:20:00,779.645,779.37,47.879,75.492,539.373,22.222,5.017,214.91
2026-01-04 22:20:20,779.495,779.37,49.586,69.38,550.061,21.321,4.812,212.008
2026-01-04 22:20:40,779.518,779.37,46.928,73.082,463.188,19.959,5.036,209.706
2026-01-04 22:21:00,779.511,779.37,50.526,72.416,521.639,20.242,4.942,222.98
2026-01-04 22:21:20,779.764,779.37,50.493,73.92,405.808,20.235,4.809,213.248
2026-01-04 22:21:40,779.703,779.38,47.17,74.357,424.019,21.383,4.953,205.839
2026-01-04 22:22:00,779.606,779.38,50.845,70.686,474.663,21.875,5.027,226.255
2026-01-04 22:22:20,779.621,779.38,52.822,76.879,429.64,20.59,5.014,232.404
2026-01-04 22:22:40,779.699,779.38,49.027,73.363,494.769,20.691,4.954,215.651
2026-01-04 22:23:00,779.539,779.38,54.203,73.252,491.036,20.842,4.956,237.912
2026-01-04 22:23:20,779.557,779.39,52.595,72.534,476.197,20.516,4.858,227.647
2026-01-04 22:23:40,779.907,779.39,52.693,77.369,585.093,20.691,4.947,231.03
2026-01-04 22:24:00,780.249,779.39,53.629,70.98,495.371,20.548,4.99,237.782
2026-01-04 22:24:20,780.475,779.39,50.002,74.018,504.976,20.802,5.062,223.516
2026-01-04 22:24:40,780.41,779.39,50.355,73.784,501.152,19.311,4.848,217.25
2026-01-04 22:25:00,780.722,779.4,50.34,74.994,439.008,20.22,4.91,218.705
2026-01-04 22:25:20,780.493,779.4,51.544,74.721,567.568,19.795,4.986,227.935
2026-01-04 22:25:40,780.606,779.4,45.139,66.551,416.889,20.915,4.785,189.341
2026-01-04 22:26:00,780.581,779.4,47.359,70.415,493.153,20.026,4.914,206.434
2026-01-04 22:26:20,780.031,779.4,54.455,73.537,514.084,19.555,5.082,244.956
2026-01-04 22:26:40,779.516,779.41,52.224,77.18,525.119,19.418,4.844,225.221
2026-01-04 22:27:00,780.11,779.41,49.7,72.583,467.121,20.757,4.995,220.849
2026-01-04 22:27:20,779.924,779.41,50.341,70.532,514.855,19.927,4.957,221.351
2026-01-04 22:27:40,866.363,779.41,42.273,66.706,434.502,20.397,4.958,185.778
2026-01-04 22:28:00,779.853,779.41,49.734,70.102,557.125,21.427,4.989,223.518
2026-01-04 22:28:20,779.852,779.42,49.379,70.851,474.906,20.699,4.906,214.551
2026-01-04 22:28:40,779.729,779.42,51.805,72.919,460.173,20.164,4.933,224.131
2026-01-04 22:29:00,779.681,779.42,51.618,70.73,454.113,19.762,4.945,224.926
2026-01-04 22:29:20,779.523,779.42,50.731,73.098,496.491,20.724,5.013,224.414
2026-01-04 22:29:40,779.83,779.42,43.315,69.425,412.299,20.383,4.994,191.331
2026-01-04 22:30:00,779.979,779.43,52.229,73.025,523.516,20.804,4.96,229.768
2026-01-04 22:30:20,779.668,779.43,48.561,69.174,457.134,19.023,4.89,209.414
2026-01-04 22:30:40,780.126,779.43,47.001,74.776,543.009,21.133,4.881,204.932
2026-01-04 22:31:00,780.496,779.43,50.497,73.108,428.708,19.419,4.849,215.148
2026-01-04 22:31:20,780.217,779.43,47.192,70.588,490.871,20.153,4.892,206.547
2026-01-04 22:31:40,779.98,779.44,44.954,70.735,510.169,21.274,4.977,199.242
2026-01-04 22:32:00,779.999,779.44,47.727,72.31,515.362,19.097,5.057,215.491
2026-01-04 22:32:20,780.084,779.44,50.759,76.239,462.631,20.382,4.962,223.919
2026-01-04 22:32:40,779.898,779.44,45.175,71.56,430.644,20.266,4.893,195.998
2026-01-04 22:33:00,779.649,779.44,49.643,71.041,465.972,20.41,4.95,217.464
2026-01-04 22:33:20,779.29,779.45,53.635,75.481,539.364,20.638,4.902,232.193
2026-01-04 22:33:40,778.894,779.45,53.949,74.537,581.351,20.43,5.008,238.782
2026-01-04 22:34:00,779.512,779.45,46.243,69.809,414.505,19.613,4.85,198.205
2026-01-04 22:34:20,779.854,779.45,53.473,73.502,454.665,20.473,5.021,235.936
2026-01-04 22:34:40,780.214,779.45,46.3,68.115,410.258,20.4,5.001,206.194
2026-01-04 22:35:00,780.413,779.46,50.416,73.964,463.886,20.372,4.893,219.053
2026-01-04 22:35:20,780.67,779.46,51.374,74.466,460.206,21.656,4.891,223.754
2026-01-04 22:35:40,780.276,779.46,43.84,67.317,435.465,21.204,4.916,191.562
2026-01-04 22:36:00,780.173,779.46,54.507,73.373,564.454,21.495,4.992,242.27
2026-01-04 22:36:20,780.113,779.46,54.341,75.375,541.586,20.602,4.876,236.942
2026-01-04 22:36:40,779.621,779.47,51.351,72.583,501.291,21.463,4.836,219.659
2026-01-04 22:37:00,779.954,779.47,51.88,72.507,485.741,19.876,4.935,227.762
2026-01-04 22:37:20,780.328,779.47,53.775,74.609,531.232,20.171,5.011,237.059
2026-01-04 22:37:40,780.716,779.47,50.99,74.606,446.372,20.035,4.815,219.44
2026-01-04 22:38:00,780.662,779.47,52.447,75.408,502.54,20.082,4.752,221.185
2026-01-04 22:38:20,780.629,779.48,53.53,73.302,464.955,20.402,5.008,237.933
2026-01-04 22:38:40,780.274,779.48,48.993,73.496,598.026,20.496,4.963,217.664
2026-01-04 22:39:00,780.558,779.48,43.81,70.054,431.833,20.629,4.95,192.079
2026-01-04 22:39:20,780.683,779.48,47.239,73.341,481.086,21.415,4.932,204.515
2026-01-04 22:39:40,780.044,779.48,44.991,70.112,435.472,19.45,4.954,198.411
2026-01-04 22:40:00,779.708,779.49,51.434,74.285,527.96,19.639,5.01,226.368
2026-01-04 22:40:20,779.792,779.49,53.032,75.847,528.252,18.894,5.089,237.305
2026-01-04 22:40:40,779.34,779.49,48.933,74.942,463.51,19.851,4.994,216.175
2026-01-04 22:41:00,779.359,779.49,51.19,69.526,439.406,20.086,4.89,222.23
2026-01-04 22:41:20,779.542,779.5,48.465,71.589,478.349,19.931,4.931,211.262
2026-01-04 22:41:40,779.545,779.5,47.762,71.731,464.711,19.664,4.956,207.631
2026-01-04 22:42:00,779.674,779.5,49.149,72.114,499.409,20.398,4.984,216.877
2026-01-04 22:42:20,779.822,779.5,51.747,73.137,569.826,20.109,4.985,229.473
2026-01-04 22:42:40,780.224,779.5,49.251,72.242,527.112,19.808,4.974,217.779
2026-01-04 22:43:00,780.235,779.51,53.175,73.744,531.931,20.426,5.082,238.385
2026-01-04 22:43:20,780.279,779.51,49.367,70.849,497.999,19.989,5.005,220.368
2026-01-04 22:43:40,780.581,779.51,55.628,75.223,617.573,21.024,4.86,240.912
2026-01-04 22:44:00,780.903,779.51,48.979,71.639,504.283,20.229,4.955,215.863
2026-01-04 22:44:20,780.702,779.51,52.691,71.558,532.121,20.114,5.054,235.256
2026-01-04 22:44:40,780.515,779.52,49.665,74.85,549.339,20.478,4.916,217.7
2026-01-04 22:45:00,780.372,779.52,45.45,69.28,498.035,19.115,4.914,198.635
2026-01-04 22:45:20,780.131,779.52,51.988,77.026,510.109,21.044,4.948,228.011
2026-01-04 22:45:40,779.599,779.52,46.783,70.244,475.571,20.784,4.944,206.491
2026-01-04 22:46:00,779.178,779.52,55.664,75.153,502.467,19.834,4.934,242.26
2026-01-04 22:46:20,779.368,779.53,57.597,75.237,567.959,19.629,4.916,251.44
2026-01-04 22:46:40,779.211,779.53,50.249,73.234,554.929,19.699,5.061,225.965
2026-01-04 22:47:00,779.797,779.53,49.549,72.341,533.944,19.456,4.986,219.716
2026-01-04 22:47:20,779.771,779.53,53.972,75.015,544.423,19.281,4.885,234.023
2026-01-04 22:47:40,780.029,779.53,49.484,69.711,502.232,19.431,4.859,214.965
2026-01-04 22:48:00,780.162,779.54,46.571,67.821,547.044,18.705,4.942,207.501
2026-01-04 22:48:20,780.405,779.54,51.513,73.934,497.986,20.073,4.992,225.624
2026-01-04 22:48:40,780.215,779.54,46.869,72.617,431.802,20.206,4.984,204.464
2026-01-04 22:49:00,780.09,779.54,47.605,71.431,588.234,21.054,4.991,212.572
2026-01-04 22:49:20,780.528,779.54,51.022,75.116,497.053,20.875,5.024,226.487
2026-01-04 22:49:40,780.46425,779.55,50.439,72.154,554.162,19.84,4.947,222.984
2026-01-04 22:50:00,780.4005,779.55,49.966,73.499,490.873,20.129,5.078,222.654
2026-01-04 22:50:20,780.33675,779.55,47.826,69.735,386.62,20.937,4.942,207.988
2026-01-04 22:50:40,780.273,779.55,48.47,71.787,504.881,20.003,4.905,213.565
2026-01-04 22:51:00,780.177,779.56,50.558,73.535,425.767,20.372,4.749,210.646
2026-01-04 22:51:20,779.975,779.56,51.899,73.643,543.122,19.904,5.035,233.781
2026-01-04 22:51:40,780.245,779.56,53.902,73.784,499.307,20.288,4.861,232.485
2026-01-04 22:52:00,780.231,779.56,56.659,75.855,564.963,20.312,5.075,255.091
2026-01-04 22:52:20,780.194,779.56,47.241,70.497,521.109,20.05,4.737,201.06
2026-01-04 22:52:40,779.592,779.57,51.257,75.215,464.753,20.897,4.982,224.106
2026-01-04 22:53:00,780.146,779.57,50.089,72.261,541.749,19.736,4.886,217.728
2026-01-04 22:53:20,779.746,779.57,49.02,70.717,441.93,20.321,5.009,219.62
2026-01-04 22:53:40,779.852,779.57,47.938,68.659,498.799,21.32,4.913,210.124
2026-01-04 22:54:00,779.933,779.57,47.776,73.936,429.25,20.434,5.085,214.018
2026-01-04 22:54:20,780.001,779.58,47.905,70.206,529.392,19.767,4.876,208.651
2026-01-04 22:54:40,780.041,779.58,48.92,70.117,525.281,20.451,4.986,218.009
2026-01-04 22:55:00,780.058,779.58,56.362,74.787,520.345,21.699,4.991,249.038
2026-01-04 22:55:20,780.739,779.58,47.447,71.484,473.074,20.261,4.922,205.591
2026-01-04 22:55:40,780.438,779.58,46.478,70.223,576.568,20.711,5.046,211.025
2026-01-04 22:56:00,780.303,779.59,47.682,73.48,557.126,20.236,4.875,205.51
2026-01-04 22:56:20,780.219,779.59,46.208,73.369,527.293,20.395,5.005,205.045
2026-01-04 22:56:40,780.045,779.59,50.089,73.097,491.152,20.181,5.034,221.73
2026-01-04 22:57:00,780.13,779.59,51.676,73.301,502.078,19.614,4.9,227.238
2026-01-04 22:57:20,780.111,779.59,45.638,70.329,517.666,20.447,5.052,205.159
2026-01-04 22:57:40,780.071,779.6,52.075,71.634,469.351,19.487,4.961,230.524
2026-01-04 22:58:00,779.994,779.6,47.839,74.047,557.823,20.031,4.918,210.592
2026-01-04 22:58:20,779.576,779.6,52.463,75.165,576.645,21.363,4.978,231.703
2026-01-04 22:58:40,779.777,779.6,52.511,76.275,597.427,20.17,4.897,228.386
2026-01-04 22:59:00,779.564,779.61,48.965,69.646,505.6,19.657,4.962,215.576
2026-01-04 22:59:20,779.729,779.61,50.014,73.392,583.592,20.354,4.822,213.954
2026-01-04 22:59:40,779.549,779.61,48.656,72.013,586.918,19.875,5.056,221.169
2026-01-04 23:00:00,779.712,779.61,55.749,74.584,494.277,20.27,5.05,249.092
2026-01-04 23:00:20,729.599,779.61,49.417,70.069,478.107,19.496,5.167,224.283
2026-01-04 23:00:40,780.621,779.62,51.487,72.071,572.733,20.668,4.969,229.267
2026-01-04 23:01:00,780.83,779.62,50.933,76.758,499.714,20.273,5.032,225.909
2026-01-04 23:01:20,780.955,779.62,52.801,73.905,491.936,19.594,4.977,232.093
2026-01-04 23:01:40,781.011,779.62,52.376,74.623,562.264,20.409,5.016,234.385
2026-01-04 23:02:00,781.121,779.62,47.287,70.231,463.73,21.352,5.13,214.714
2026-01-04 23:02:20,781.111,779.63,47.562,73.326,506.605,19.711,5.06,215.328
2026-01-04 23:02:40,781.166,779.63,48.203,70.364,443.358,20.641,5.022,210.303
2026-01-04 23:03:00,780.844,779.63,48.869,71.346,489.983,20.435,4.845,211.036
2026-01-04 23:03:20,780.48,779.63,53.752,75.539,498.808,20.424,5.022,239.782
2026-01-04 23:03:40,780.677,779.64,49.161,71.143,495.214,20.72,4.881,213.281
2026-01-04 23:04:00,780.225,779.64,50.2,72.319,510.203,20.012,5.025,223.11
2026-01-04 23:04:20,780.385,779.64,53.462,75.537,437.698,20.268,5.017,236.883
2026-01-04 23:04:40,780.016,779.64,50.418,69.454,485.433,20.233,4.914,220.078
2026-01-04 23:05:00,779.793,779.64,57.534,74.771,591.837,19.659,4.955,252.581
2026-01-04 23:05:20,780.166,779.65,51.08,72.038,545.327,20.445,5.087,232.046
2026-01-04 23:05:40,780.172,779.65,50.9,78.188,509.447,19.95,5.087,229.954
2026-01-04 23:06:00,780.811,779.65,51.057,72.656,503.607,21.264,5.161,233.436
2026-01-04 23:06:20,780.812,779.65,53.302,75.874,568.132,19.859,4.891,231.954
2026-01-04 23:06:40,780.88,779.65,50.598,71.121,538.163,19.37,5.051,225.543
2026-01-04 23:07:00,780.994,779.66,48.785,71.142,484.407,20.832,5.067,218.987
2026-01-04 23:07:20,781.085,779.66,53.565,73.87,511.495,19.711,5.096,242.214
2026-01-04 23:07:40,781.199,779.66,52.4,76.575,480.457,19.428,5.103,236.872
2026-01-04 23:08:00,781.414,779.66,56.703,78.719,505.557,20.386,5.061,251.666
2026-01-04 23:08:20,781.718,779.66,51.114,73.181,568.163,20.951,5.124,234.308
2026-01-04 23:08:40,781.461,779.67,46.205,66.9,564.262,20.592,5.018,207.6
2026-01-04 23:09:00,781.468,779.67,48.665,69.247,584.875,19.805,4.942,215.387
2026-01-04 23:09:20,781.084,779.67,50.038,73.384,545.579,20.223,4.878,215.34
2026-01-04 23:09:40,780.616,779.67,49.277,73.362,471.89,19.972,4.886,213.297
2026-01-04 23:10:00,780.336,779.68,50.536,74.234,484.368,21.139,5.046,226.577
2026-01-04 23:10:20,780.235,779.68,52.752,73.154,562.381,19.878,4.885,228.099
2026-01-04 23:10:40,780.164,779.68,49.081,73.161,546.252,20.198,5.01,218.758
2026-01-04 23:11:00,780.192,779.68,48.705,72.085,490.139,20.238,4.987,214.738
2026-01-04 23:11:20,779.964,779.68,52.324,75.437,527.526,19.439,4.963,228.431
2026-01-04 23:11:40,779.958,779.69,56.293,76.424,629.054,20.017,5.067,253.7
2026-01-04 23:12:00,780.556,779.69,54.556,75.954,586.12,20.025,4.986,242.979
2026-01-04 23:12:20,780.655,779.69,47.866,72.029,612.273,20.955,4.98,213.575
2026-01-04 23:12:40,780.623,779.69,50.755,76.686,492.408,20.245,5.01,225.751
2026-01-04 23:13:00,780.65,779.69,53.042,72.929,621.282,19.899,5.007,235.846
2026-01-04 23:13:20,780.916,779.7,49.486,73.97,523.348,20.037,5.031,217.991
2026-01-04 23:13:40,780.764,779.7,52.994,74.535,618.15,20.082,5.111,240.174
2026-01-04 23:14:00,780.982,779.7,50.936,71.97,564.171,20.097,5.002,224.878
2026-01-04 23:14:20,780.808,779.7,51.439,74.284,576.977,20.675,5.072,232.124
2026-01-04 23:14:40,781.051,779.71,57.16,76.907,580.605,20.704,4.978,254.175
2026-01-04 23:15:00,781.003,779.71,50.741,71.562,554.443,19.521,4.95,223.182
2026-01-04 23:15:20,780.71,779.71,59.31,75.381,576.907,20.754,5.034,264.673
2026-01-04 23:15:40,780.476,779.71,44.742,67.349,505.461,20.563,5.014,199.237
2026-01-04 23:16:00,780.906,779.71,55.442,76.811,546.163,20.079,4.97,243.323
2026-01-04 23:16:20,781.121,779.72,53.433,77.203,587.756,19.224,5.075,241.693
2026-01-04 23:16:40,780.252,779.72,50.894,71.496,558.185,20.235,4.888,220.431
2026-01-04 23:17:00,780.566,779.72,49.02,70.981,538.166,19.893,5.059,223.76
2026-01-04 23:17:20,780.388,779.72,54.186,77.182,565.133,20.437,5.001,239.593
2026-01-04 23:17:40,780.353,779.72,45.851,70.271,493.901,20.49,4.988,205.268
2026-01-04 23:18:00,780.163,779.73,51.171,74.04,603.025,20.892,5.167,236.043
2026-01-04 23:18:20,780.608,779.73,47.516,68.675,463.069,19.462,5.123,215.124
2026-01-04 23:18:40,780.206,779.73,53.253,73.022,556.17,21.38,5.08,239.493
2026-01-04 23:19:00,780.682,779.73,53.847,71.453,592.177,20.633,4.984,237.513
2026-01-04 23:19:20,781.063,779.74,49.922,72.189,562.313,20.523,4.899,217.448
2026-01-04 23:19:40,780.979,779.74,51.798,73.162,538.212,21.243,5.184,238.608
2026-01-04 23:20:00,780.757,779.74,49.798,70.528,609.483,20.282,4.931,219.305
2026-01-04 23:20:20,781.008,779.74,47.99,69.865,529.679,20.71,5.136,220.259
2026-01-04 23:20:40,780.933,779.74,52.952,72.005,637.176,20.19,5.064,240.719
2026-01-04 23:21:00,780.904,779.75,53.813,74.067,552.603,20.591,5.03,237.557
2026-01-04 23:21:20,780.969,779.75,49.212,71.515,551.696,20.782,5.039,220.597
2026-01-04 23:21:40,780.878,779.75,52.747,74.174,596.187,20.719,5.12,239.812
2026-01-04 23:22:00,780.572,779.75,50.603,69.182,550.15,19.175,5.178,232.344
2026-01-04 23:22:20,780.487,779.75,52.604,74.149,569.122,19.833,5.135,239.44
2026-01-04 23:22:40,780.463,779.76,52.055,71.633,591.203,20.783,5.079,234.606
2026-01-04 23:23:00,780.424,779.76,52.068,70.983,511.047,20.377,5.218,241.781
2026-01-04 23:23:20,780.448,779.76,51.774,78.007,594.464,20.047,5.106,238.64
2026-01-04 23:23:40,780.621,779.76,53.877,76.4,491.381,20.38,5.025,239.333
2026-01-04 23:24:00,780.785,779.77,53.062,72.905,567.697,19.412,5.123,239.913
2026-01-04 23:24:20,780.982,779.77,49.864,75.552,552.938,20.544,5.065,224.567
2026-01-04 23:24:40,781.268,779.77,48.399,73.274,510.68,20.294,5.093,216.993
2026-01-04 23:25:00,780.91,779.77,56.634,76.097,646.503,20.121,5.14,258.847
2026-01-04 23:25:20,780.794,779.77,55.974,72.484,578.625,19.961,5.098,253.418
2026-01-04 23:25:40,781.416,779.78,50.279,72.701,542.429,20.206,5.079,226.926
2026-01-04 23:26:00,781.767,779.78,50.292,74.401,578.897,19.901,5.017,225.091
2026-01-04 23:26:20,781.374,779.78,55.042,79.633,685.124,19.87,5.239,257.798
2026-01-04 23:26:40,781.214,779.78,50.754,72.178,529.137,21.137,5.092,230.633
2026-01-04 23:27:00,780.979,779.78,50.548,74.792,604.249,19.11,5.06,227.188
2026-01-04 23:27:20,780.811,779.79,45.884,70.828,534.201,19.121,5.128,209.174
2026-01-04 23:27:40,780.52,779.79,50.654,75.156,597.774,20.529,5.159,233.779
2026-01-04 23:28:00,780.004,779.79,50.291,71.299,547.126,19.327,5.082,227.629
2026-01-04 23:28:20,780.091,779.79,53.747,76.758,570.145,18.855,5.001,239.178
2026-01-04 23:28:40,780.207,779.8,54.312,73.718,585.342,20.665,5.036,244.451
2026-01-04 23:29:00,780.425,779.8,52.92,76.426,638.349,20.811,4.974,235.369
2026-01-04 23:29:20,857.824,779.8,49.173,73.807,513.342,19.269,5.057,220.231
2026-01-04 23:29:40,780.496,779.8,53.267,73.522,656.877,18.975,5.076,242.035
2026-01-04 23:30:00,780.62,779.8,46.322,71.374,494.797,19.32,5.06,209.152
2026-01-04 23:30:20,780.435,779.81,53.39,73.956,596.588,19.63,5.164,244.283
2026-01-04 23:30:40,780.887,779.81,52.936,71.713,585.288,21.197,4.979,235.191
2026-01-04 23:31:00,781.293,779.81,50.501,72.792,577.39,19.79,5.119,230.005
2026-01-04 23:31:20,781.562,779.81,47.851,69.707,585.662,20.546,4.996,214.385
2026-01-04 23:31:40,781.129,779.82,51.772,75.427,608.243,20.479,5.171,240.999
2026-01-04 23:32:00,780.77,779.82,52.872,71.321,606.271,20.838,4.92,231.925
2026-01-04 23:32:20,780.46,779.82,54.108,77.429,578.149,19.668,5.099,244.531
2026-01-04 23:32:40,780.484,779.82,52.681,75.295,618.61,20.037,5.163,241.414
2026-01-04 23:33:00,780.552,779.82,52.346,74.588,577.367,19.91,5.119,237.252
2026-01-04 23:33:20,780.795,779.83,57.369,75.995,592.642,20.363,5.001,252.746
2026-01-04 23:33:40,780.804,779.83,54.609,75.672,641.275,20.769,5.127,249.401
2026-01-04 23:34:00,780.883,779.83,53.653,72.717,643.315,21.346,5.102,244.853
2026-01-04 23:34:20,780.96,779.83,52.778,75.163,637.806,19.803,4.96,234.927
2026-01-04 23:34:40,780.843,779.83,53.987,77.43,545.272,20.121,5.026,241.404
2026-01-04 23:35:00,780.586,779.84,57.457,75.608,611.324,20.556,5.044,256.313
2026-01-04 23:35:20,780.929,779.84,51.496,72.678,613.652,20.402,4.988,230.319
2026-01-04 23:35:40,781.207,779.84,56.504,76.315,673.173,21.063,5.12,256.478
2026-01-04 23:36:00,781.517,779.84,52.553,76.333,630.055,19.968,5.278,248.263
2026-01-04 23:36:20,781.858,779.85,50.627,71.708,566.907,19.794,5.098,229.376
2026-01-04 23:36:40,781.977,779.85,51.117,75.55,578.693,20.857,5.045,229.054
2026-01-04 23:37:00,781.701,779.85,48.955,76.62,482.21,20.212,5.062,218.469
2026-01-04 23:37:20,781.47,779.85,49.353,69.767,593.901,20.353,4.925,218.154
2026-01-04 23:37:40,781.217,779.85,50.761,75.346,581.508,19.985,4.972,224.613
2026-01-04 23:38:00,781.08,779.86,51.015,72.045,575.267,20.584,5.154,234.207
2026-01-04 23:38:20,781.212,779.86,51.001,70.078,564.547,19.508,5.079,230.083
2026-01-04 23:38:40,780.586,779.86,56.585,74.915,669.554,19.751,4.979,253.265
2026-01-04 23:39:00,780.354,779.86,47.672,70.451,480.191,18.436,5.125,216.627
2026-01-04 23:39:20,780.39,779.86,50.212,72.695,544.798,19.648,5.089,227.918
2026-01-04 23:39:40,779.631,779.87,54.652,73.141,710.055,20.583,5.165,252.831
2026-01-04 23:40:00,779.303,779.87,54.936,73.703,647.696,20.051,5.055,249.138
2026-01-04 23:40:20,779.694,779.87,48.436,72.196,617.937,19.468,5.281,229.717
2026-01-04 23:40:40,780.095,779.87,52.962,74.173,604.72,20.879,5.01,236.765
2026-01-04 23:41:00,780.011,779.88,52.105,75.915,579.36,20.104,5.045,234.368
2026-01-04 23:41:20,779.777,779.88,50.584,71.909,549.014,21.036,4.982,224.783
2026-01-04 23:41:40,779.728,779.88,50.472,73.43,623.761,20.533,5.072,230.2
2026-01-04 23:42:00,779.781,779.88,54.14,75.39,643.965,20.131,5.114,246.547
2026-01-04 23:42:20,779.977,779.88,58.108,73.913,577.558,21.119,5.185,267.385
2026-01-04 23:42:40,781.033,779.89,42.835,66.577,527.752,19.792,5.113,195.718
2026-01-04 23:43:00,781.637,779.89,56.882,76.645,640.185,19.36,5.17,263.071
2026-01-04 23:43:20,780.811,779.89,56.549,75.554,645.926,20.975,5.191,259.151
2026-01-04 23:43:40,780.182,779.89,54.551,73.141,649.244,20.378,5.081,248.317
2026-01-04 23:44:00,780.937,779.9,51.312,74.531,605.443,20.851,5.031,230.082
2026-01-04 23:44:20,781.276,779.9,53.341,76.055,516.211,20.543,5.139,241.385
2026-01-04 23:44:40,781.404,779.9,51.581,75.485,558.982,21.0,5.219,240.558
2026-01-04 23:45:00,781.278,779.9,53.996,74.496,672.748,19.706,5.256,253.985
2026-01-04 23:45:20,781.503,779.9,48.304,74.205,554.879,19.899,4.975,214.974
2026-01-04 23:45:40,781.241,779.91,53.27,75.344,647.924,19.892,5.005,237.789
